cve-id,published,modified,vulnStatus,descriptions,cvss3.1AV,cvss3.1AC,cvss3.1PR,cvss3.1UI,cvss3.1S,cvss3.1C,cvss3.1I,cvss3.1A,exploitabilityScore,impactScore,baseScore,baseSeverity,cwe-type
CVE-2024-1828,2024-02-23T18:15:50.263,2024-03-04T19:15:19.483,Awaiting Analysis,A vulnerability was found in code-projects Library System 1.0. It has been classified as critical. Affected is an unknown function of the file Source/librarian/user/teacher/registration.php. The manipulation of the argument email/idno/phone/username leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-254616.,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,3.9,3.4,7.3,HIGH,CWE-89
CVE-2024-1830,2024-02-23T19:15:08.733,2024-03-04T19:15:19.630,Awaiting Analysis,A vulnerability was found in code-projects Library System 1.0. It has been rated as critical. Affected by this issue is some unknown functionality of the file Source/librarian/user/student/lost-password.php. The manipulation of the argument email leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-254618 is the identifier assigned to this vulnerability.,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,3.9,3.4,7.3,HIGH,CWE-89
CVE-2024-1820,2024-02-23T16:15:47.223,2024-03-04T19:15:19.107,Awaiting Analysis,A vulnerability was found in code-projects Crime Reporting System 1.0. It has been declared as critical. This vulnerability affects unknown code of the file inchargelogin.php. The manipulation of the argument email/password leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-254608.,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,3.9,3.4,7.3,HIGH,CWE-89
CVE-2024-1821,2024-02-23T16:15:47.510,2024-03-04T19:15:19.237,Awaiting Analysis,A vulnerability was found in code-projects Crime Reporting System 1.0. It has been rated as critical. This issue affects some unknown processing of the file police_add.php. The manipulation of the argument police_name/police_id/police_spec/password leads to sql injection. The exploit has been disclosed to the public and may be used. The identifier VDB-254609 was assigned to this vulnerability.,ADJACENT_NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.1,3.4,5.5,MEDIUM,CWE-89
CVE-2024-1823,2024-02-23T16:15:48.043,2024-02-29T01:43:55.177,Awaiting Analysis,A vulnerability classified as critical was found in CodeAstro Simple Voting System 1.0. Affected by this vulnerability is an unknown functionality of the file users.php of the component Backend. The manipulation leads to improper access controls. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-254611.,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,3.9,1.4,5.3,MEDIUM,CWE-284
CVE-2024-25915,2024-02-23T12:15:46.263,2024-02-23T16:14:43.447,Awaiting Analysis,"Server-Side Request Forgery (SSRF) vulnerability in Raaj Trambadia Pexels: Free Stock Photos.This issue affects Pexels: Free Stock Photos: from n/a through 1.2.2.

",NETWORK,HIGH,LOW,NONE,CHANGED,LOW,LOW,NONE,1.8,2.7,4.9,MEDIUM,CWE-918
CVE-2023-51394,2024-02-23T20:15:51.880,2024-02-26T13:42:22.567,Awaiting Analysis,"High traffic environments may result in NULL Pointer Dereference vulnerability in Silicon Labs's Ember ZNet SDK before v7.4.0, causing a system crash.",NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,LOW,3.9,1.4,5.3,MEDIUM,CWE-476
CVE-2024-1776,2024-02-23T07:15:48.120,2024-02-23T16:14:43.447,Awaiting Analysis,"The Admin side data storage for Contact Form 7 plugin for WordPress is vulnerable to SQL Injection via the 'form-id' parameter in all versions up to, and including, 1.1.1 due to insufficient escaping on the user supplied parameter and lack of sufficient preparation on the existing SQL query.  This makes it possible for authenticated attackers, with administrator-level access and above, to append additional SQL queries into already existing queries that can be used to extract sensitive information from the database.",NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.2,5.9,7.2,HIGH,
CVE-2024-1834,2024-02-23T20:15:52.537,2024-02-29T01:43:55.940,Awaiting Analysis,A vulnerability was found in SourceCodester Simple Student Attendance System 1.0. It has been classified as problematic. This affects an unknown part of the file ?page=attendance&class_id=1. The manipulation of the argument class_date with the input 2024-02-23%22%3E%3Cscript%3Ealert(1)%3C/script%3E leads to cross site scripting. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-254625 was assigned to this vulnerability.,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.1,1.4,3.5,LOW,CWE-79
CVE-2024-1825,2024-02-23T17:15:08.073,2024-02-29T01:43:55.317,Awaiting Analysis,"A vulnerability, which was classified as problematic, was found in CodeAstro House Rental Management System 1.0. This affects an unknown part of the component User Registration Page. The manipulation of the argument address with the input <img src=""1"" onerror=""console.log(1)""> leads to cross site scripting. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-254613 was assigned to this vulnerability.",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-79
CVE-2024-1822,2024-02-23T16:15:47.817,2024-02-29T01:43:55.107,Awaiting Analysis,A vulnerability classified as problematic has been found in PHPGurukul Tourism Management System 1.0. Affected is an unknown function of the file user-bookings.php. The manipulation of the argument Full Name leads to cross site scripting. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-254610 is the identifier assigned to this vulnerability.,NETWORK,LOW,HIGH,REQUIRED,UNCHANGED,NONE,LOW,NONE,0.9,1.4,2.4,LOW,CWE-79
CVE-2024-1829,2024-02-23T18:15:50.517,2024-03-04T19:15:19.557,Awaiting Analysis,A vulnerability was found in code-projects Library System 1.0. It has been declared as critical. Affected by this vulnerability is an unknown functionality of the file Source/librarian/user/student/registration.php. The manipulation of the argument email/regno/phone/username leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-254617 was assigned to this vulnerability.,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,3.9,3.4,7.3,HIGH,CWE-89
CVE-2024-1818,2024-02-23T15:15:08.700,2024-02-29T01:43:54.830,Awaiting Analysis,A vulnerability was found in CodeAstro Membership Management System 1.0 and classified as critical. Affected by this issue is some unknown functionality of the file /uploads/ of the component Logo Handler. The manipulation leads to unrestricted upload. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-254606 is the identifier assigned to this vulnerability.,NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,LOW,LOW,1.2,3.4,4.7,MEDIUM,CWE-434
CVE-2022-43842,2024-02-23T19:15:08.243,2024-02-23T19:31:25.817,Awaiting Analysis,"IBM Aspera Console 3.4.0 through 3.4.2 is vulnerable to SQL injection. A remote attacker could send specially crafted SQL statements, which could allow the attacker to view, add, modify or delete information in the back-end database.  IBM X-Force ID:  239079.",NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,LOW,LOW,3.9,4.7,8.6,HIGH,CWE-89
CVE-2024-22395,2024-02-24T00:15:45.673,2024-02-26T13:42:22.567,Awaiting Analysis,"Improper access control vulnerability has been identified in the SMA100 SSL-VPN virtual office portal, which in specific conditions could potentially enable a remote authenticated attacker to associate another user's MFA mobile application.",NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.8,3.4,6.3,MEDIUM,CWE-287
CVE-2023-32344,2024-02-26T16:27:46.313,2024-02-26T16:32:25.577,Awaiting Analysis,"IBM Cognos Analytics 11.1.7, 11.2.4, and 12.0.0 is vulnerable to form action hijacking where it is possible to modify the form action to reference an arbitrary path.  IBM X-Force ID:  255898.",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.8,1.4,4.3,MEDIUM,CWE-352
CVE-2024-24401,2024-02-26T17:15:10.393,2024-02-26T22:10:40.463,Awaiting Analysis,SQL Injection vulnerability in Nagios XI 2024R1.01 allows a remote attacker to execute arbitrary code via a crafted payload to the monitoringwizard.php component.,,,,,,,,,,,,,
CVE-2024-0455,2024-02-26T16:27:50.937,2024-02-26T16:32:25.577,Awaiting Analysis,"The inclusion of the web scraper for AnythingLLM means that any user with the proper authorization level (manager, admin, and when in single user) could put in the URL
```
http://169.254.169.254/latest/meta-data/identity-credentials/ec2/security-credentials/ec2-instance
```
which is a special IP and URL that resolves only when the request comes from within an EC2 instance. This would allow the user to see the connection/secret credentials for their specific instance and be able to manage it regardless of who deployed it.

The user would have to have pre-existing knowledge of the hosting infra which the target instance is deployed on, but if sent - would resolve if on EC2 and the proper `iptable` or firewall rule is not configured for their setup.",,,,,,,,,,,,,CWE-918
CVE-2024-23605,2024-02-26T16:27:57.000,2024-02-26T18:15:07.673,Awaiting Analysis,A heap-based buffer overflow vulnerability exists in the GGUF library header.n_kv functionality of llama.cpp Commit 18c2e17. A specially crafted .gguf file can lead to code execution. An attacker can provide a malicious file to trigger this vulnerability.,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-190
CVE-2024-21825,2024-02-26T16:27:55.770,2024-02-26T18:15:07.390,Awaiting Analysis,A heap-based buffer overflow vulnerability exists in the GGUF library GGUF_TYPE_ARRAY/GGUF_TYPE_STRING parsing functionality of llama.cpp Commit 18c2e17. A specially crafted .gguf file can lead to code execution. An attacker can provide a malicious file to trigger this vulnerability.,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-190
CVE-2023-30996,2024-02-26T16:27:46.017,2024-02-26T16:32:25.577,Awaiting Analysis,"IBM Cognos Analytics 11.1.7, 11.2.4, and 12.0.0 could be vulnerable to information leakage due to unverified sources in messages sent between Windows objects of different origins.  IBM X-Force ID:  254290.",NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,3.9,1.4,5.3,MEDIUM,CWE-346
CVE-2024-1877,2024-02-26T16:27:54.240,2024-02-29T09:15:06.407,Awaiting Analysis,A vulnerability was found in SourceCodester Employee Management System 1.0. It has been declared as critical. Affected by this vulnerability is an unknown functionality of the file /cancel.php. The manipulation of the argument id with the input 1%20or%201=1 leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-254725 was assigned to this vulnerability.,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.8,3.4,6.3,MEDIUM,CWE-89
CVE-2024-0435,2024-02-26T16:27:50.087,2024-02-26T16:32:25.577,Awaiting Analysis,"User can send a chat that contains an XSS opportunity that will then run when the chat is sent and on subsequent page loads.

Given the minimum requirement for a user to send a chat is to be given access to a workspace via an admin the risk is low. Additionally, the location in which the XSS renders is only limited to the user who submits the XSS. 

Ultimately, this attack is limited to the user attacking themselves. There is no anonymous chat submission unless the user does not take the minimum steps required to protect their instance.",,,,,,,,,,,,,CWE-79
CVE-2024-25909,2024-02-26T16:27:59.137,2024-02-26T16:32:25.577,Awaiting Analysis,"Unrestricted Upload of File with Dangerous Type vulnerability in JoomUnited WP Media folder.This issue affects WP Media folder: from n/a through 5.7.2.

",NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH,3.1,6.0,9.9,CRITICAL,CWE-434
CVE-2024-21836,2024-02-26T16:27:55.990,2024-02-26T18:15:07.487,Awaiting Analysis,A heap-based buffer overflow vulnerability exists in the GGUF library header.n_tensors functionality of llama.cpp Commit 18c2e17. A specially crafted .gguf file can lead to code execution. An attacker can provide a malicious file to trigger this vulnerability.,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-190
CVE-2024-24714,2024-02-26T16:27:58.503,2024-02-26T16:32:25.577,Awaiting Analysis,"Unrestricted Upload of File with Dangerous Type vulnerability in bPlugins LLC Icons Font Loader.This issue affects Icons Font Loader: from n/a through 1.1.4.

",NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH,1.2,5.9,7.2,HIGH,CWE-434
CVE-2024-1889,2024-02-26T16:27:55.130,2024-02-26T16:32:25.577,Awaiting Analysis,"Cross-Site Request Forgery vulnerability in SMA Cluster Controller, affecting version 01.05.01.R. This vulnerability could allow an attacker to send a malicious link to an authenticated user to perform actions with these user permissions on the affected device.",NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-352
CVE-2024-25247,2024-02-26T23:15:07.030,2024-02-27T14:20:06.637,Awaiting Analysis,SQL Injection vulnerability in /app/api/controller/Store.php in Niushop B2B2C V5 allows attackers to run arbitrary SQL commands via latitude and longitude parameters.,,,,,,,,,,,,,
CVE-2023-52466,2024-02-26T16:27:48.600,2024-03-03T08:15:07.860,Rejected,Rejected reason: This CVE ID has been rejected or withdrawn by its CVE Numbering Authority.,,,,,,,,,,,,,
CVE-2024-1436,2024-02-26T16:27:52.123,2024-02-26T16:32:25.577,Awaiting Analysis,"Exposure of Sensitive Information to an Unauthorized Actor vulnerability in Wiloke WooCommerce Coupon Popup, SmartBar, Slide In | MyShopKit.This issue affects WooCommerce Coupon Popup, SmartBar, Slide In | MyShopKit: from n/a through 1.0.9.

",NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE,3.9,1.4,5.3,MEDIUM,CWE-200
CVE-2024-23496,2024-02-26T16:27:56.800,2024-02-26T18:15:07.580,Awaiting Analysis,A heap-based buffer overflow vulnerability exists in the GGUF library gguf_fread_str functionality of llama.cpp Commit 18c2e17. A specially crafted .gguf file can lead to code execution. An attacker can provide a malicious file to trigger this vulnerability.,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH,2.8,5.9,8.8,HIGH,CWE-190
CVE-2024-1875,2024-02-26T16:27:53.727,2024-02-29T01:43:56.130,Awaiting Analysis,A vulnerability was found in SourceCodester Complaint Management System 1.0 and classified as critical. This issue affects some unknown processing of the file users/register-complaint.php of the component Lodge Complaint Section. The manipulation leads to unrestricted upload. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-254723.,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.8,3.4,6.3,MEDIUM,CWE-434
CVE-2024-0243,2024-02-26T16:27:49.670,2024-03-13T21:15:55.173,Awaiting Analysis,"With the following crawler configuration:

```python
from bs4 import BeautifulSoup as Soup

url = ""https://example.com""
loader = RecursiveUrlLoader(
    url=url, max_depth=2, extractor=lambda x: Soup(x, ""html.parser"").text
)
docs = loader.load()
```

An attacker in control of the contents of `https://example.com` could place a malicious HTML file in there with links like ""https://example.completely.different/my_file.html"" and the crawler would proceed to download that file as well even though `prevent_outside=True`.

https://github.com/langchain-ai/langchain/blob/bf0b3cc0b5ade1fb95a5b1b6fa260e99064c2e22/libs/community/langchain_community/document_loaders/recursive_url_loader.py#L51-L51

Resolved in https://github.com/langchain-ai/langchain/pull/15559",,,,,,,,,,,,,CWE-918
CVE-2024-25913,2024-02-26T16:27:59.333,2024-02-26T16:32:25.577,Awaiting Analysis,"Unrestricted Upload of File with Dangerous Type vulnerability in Skymoonlabs MoveTo.This issue affects MoveTo: from n/a through 6.2.

",NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,3.9,6.0,10.0,CRITICAL,CWE-434
CVE-2023-38359,2024-02-26T16:27:46.633,2024-02-26T16:32:25.577,Awaiting Analysis,"IBM Cognos Analytics 11.1.7, 11.2.4, and 12.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  260744.",NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,2.8,2.7,6.1,MEDIUM,CWE-79
CVE-2024-1876,2024-02-26T16:27:53.967,2024-02-29T09:15:06.320,Awaiting Analysis,A vulnerability was found in SourceCodester Employee Management System 1.0. It has been classified as critical. Affected is an unknown function of the file /psubmit.php. The manipulation of the argument pid with the input '+or+1%3d1%23 leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-254724.,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,LOW,LOW,3.9,3.4,7.3,HIGH,CWE-89
CVE-2024-25248,2024-02-26T22:15:07.003,2024-02-27T14:20:06.637,Awaiting Analysis,SQL Injection vulnerability in the orderGoodsDelivery() function in Niushop B2B2C V5 allows attackers to run arbitrary SQL commands via the order_id parameter.,,,,,,,,,,,,,
CVE-2024-25925,2024-02-26T16:27:59.530,2024-02-26T16:32:25.577,Awaiting Analysis,"Unrestricted Upload of File with Dangerous Type vulnerability in SYSBASICS WooCommerce Easy Checkout Field Editor, Fees & Discounts.This issue affects WooCommerce Easy Checkout Field Editor, Fees & Discounts: from n/a through 3.5.12.

",NETWORK,LOW,NONE,NONE,CHANGED,HIGH,HIGH,HIGH,3.9,6.0,10.0,CRITICAL,CWE-434
CVE-2023-43051,2024-02-26T16:27:46.860,2024-02-26T16:32:25.577,Awaiting Analysis,"IBM Cognos Analytics 11.1.7, 11.2.4, and 12.0.0 is vulnerable to cross-site scripting. This vulnerability allows users to embed arbitrary JavaScript code in the Web UI thus altering the intended functionality potentially leading to credentials disclosure within a trusted session.  IBM X-Force ID:  267451.",NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE,2.3,2.7,5.4,MEDIUM,CWE-79
CVE-2024-1871,2024-02-26T16:27:53.467,2024-02-29T09:15:06.190,Awaiting Analysis,"A vulnerability, which was classified as problematic, was found in SourceCodester Employee Management System 1.0. Affected is an unknown function of the file /process/assignp.php of the component Project Assignment Report. The manipulation of the argument pname leads to cross site scripting. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. VDB-254694 is the identifier assigned to this vulnerability.",NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.1,1.4,3.5,LOW,CWE-79
CVE-2024-21742,2024-02-27T17:15:12.030,2024-02-29T01:44:04.040,Awaiting Analysis,"Improper input validation allows for header injection in MIME4J library when using MIME4J DOM for composing message.
This can be exploited by an attacker to add unintended headers to MIME messages.
",,,,,,,,,,,,,CWE-20
CVE-2024-1924,2024-02-27T17:15:11.380,2024-02-29T01:43:56.967,Awaiting Analysis,A vulnerability was found in CodeAstro Membership Management System 1.0. It has been classified as critical. This affects an unknown part of the file /get_membership_amount.php. The manipulation of the argument membershipTypeId leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The associated identifier of this vulnerability is VDB-254859.,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.8,3.4,6.3,MEDIUM,CWE-89
CVE-2023-50380,2024-02-27T17:15:11.300,2024-02-28T14:06:45.783,Awaiting Analysis,"XML External Entity injection in apache ambari versions <= 2.7.7, Users are recommended to upgrade to version 2.7.8, which fixes this issue.

More Details:

Oozie Workflow Scheduler had a vulnerability that allowed for root-level file reading and privilege escalation from low-privilege users. The vulnerability was caused through lack of proper user input validation.

This vulnerability is known as an XML External Entity (XXE) injection attack. Attackers can exploit XXE vulnerabilities to read arbitrary files on the server, including sensitive system files. In theory, it might be possible to use this to escalate privileges.

",,,,,,,,,,,,,CWE-611
CVE-2024-0763,2024-02-27T22:15:14.597,2024-02-28T14:06:45.783,Awaiting Analysis,Any user can delete an arbitrary folder (recursively) on a remote server due to bad input sanitization leading to path traversal. The attacker would need access to the server at some privilege level since this endpoint is protected and requires authorization.,,,,,,,,,,,,,CWE-20
CVE-2024-26464,2024-02-27T16:15:47.153,2024-02-28T15:15:09.390,Rejected,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: This candidate was withdrawn by its CNA. Further investigation showed that it was not a security issue. Notes: none.,,,,,,,,,,,,,
CVE-2024-1932,2024-02-28T00:15:54.093,2024-02-28T14:06:45.783,Awaiting Analysis,Unrestricted Upload of File with Dangerous Type in freescout-helpdesk/freescout,,,,,,,,,,,,,CWE-434
CVE-2023-48682,2024-02-27T17:15:11.130,2024-02-28T14:07:00.563,Awaiting Analysis,"Stored cross-site scripting (XSS) vulnerability in unit name. The following products are affected: Acronis Cyber Protect 16 (Linux, Windows) before build 37391.",,,,,,,,,,,,,CWE-79
CVE-2024-1922,2024-02-27T16:15:45.830,2024-02-29T01:43:56.833,Awaiting Analysis,A vulnerability has been found in SourceCodester Online Job Portal 1.0 and classified as problematic. Affected by this vulnerability is an unknown functionality of the file /Employer/ManageJob.php of the component Manage Job Page. The manipulation of the argument Qualification/Description leads to cross site scripting. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-254857 was assigned to this vulnerability.,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.1,1.4,3.5,LOW,CWE-79
CVE-2024-1921,2024-02-27T15:15:07.503,2024-02-29T01:43:56.763,Awaiting Analysis,"A vulnerability, which was classified as critical, was found in osuuu LightPicture up to 1.2.2. Affected is an unknown function of the file /app/controller/Setup.php. The manipulation leads to unrestricted upload. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-254856.",NETWORK,LOW,HIGH,NONE,UNCHANGED,LOW,LOW,LOW,1.2,3.4,4.7,MEDIUM,CWE-434
CVE-2024-26542,2024-02-27T22:15:15.890,2024-02-28T14:06:45.783,Awaiting Analysis,"Cross Site Scripting vulnerability in Bonitasoft, S.A v.7.14. and fixed in v.9.0.2, 8.0.3, 7.15.7, 7.14.8 allows attackers to execute arbitrary code via a crafted payload to the Groups Display name field.",,,,,,,,,,,,,
CVE-2023-48680,2024-02-27T17:15:10.793,2024-02-28T14:07:00.563,Awaiting Analysis,"Sensitive information disclosure due to excessive collection of system information. The following products are affected: Acronis Cyber Protect 16 (macOS, Windows) before build 37391.",,,,,,,,,,,,,CWE-200
CVE-2024-27905,2024-02-27T15:15:07.930,2024-02-28T14:07:00.563,Awaiting Analysis,"** UNSUPPORTED WHEN ASSIGNED ** Exposure of Sensitive Information to an Unauthorized Actor vulnerability in Apache Aurora.

An endpoint exposing internals to unauthenticated users can be used as a ""padding oracle"" allowing an anonymous attacker to construct a valid authentication cookie. Potentially this could be combined with vulnerabilities in other components to achieve remote code execution.

As this project is retired, we do not plan to release a version that fixes this issue. Users are recommended to find an alternative or restrict access to the instance to trusted users.

NOTE: This vulnerability only affects products that are no longer supported by the maintainer.

",,,,,,,,,,,,,CWE-200
CVE-2024-1926,2024-02-27T17:15:11.813,2024-02-29T01:43:57.100,Awaiting Analysis,A vulnerability was found in SourceCodester Free and Open Source Inventory Management System 1.0. It has been rated as critical. This issue affects some unknown processing of the file /app/ajax/search_sales_report.php. The manipulation of the argument customer leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The identifier VDB-254861 was assigned to this vulnerability.,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.8,3.4,6.3,MEDIUM,CWE-89
CVE-2024-0759,2024-02-27T06:15:45.493,2024-03-07T20:15:50.480,Awaiting Analysis,"Should an instance of AnythingLLM be hosted on an internal network and the attacked be explicitly granted a permission level of manager or admin, they could link-scrape internally resolving IPs of other services that are on the same network as AnythingLLM.

This would require the attacker also be able to guess these internal IPs as `/*` ranging is not possible, but could be brute forced.

There is a duty of care that other services on the same network would not be fully open and accessible via a simple CuRL with zero authentication as it is not possible to set headers or access via the link collector.",,,,,,,,,,,,,CWE-918
CVE-2024-1923,2024-02-27T16:15:46.057,2024-03-03T15:15:07.427,Awaiting Analysis,A vulnerability was found in SourceCodester Simple Student Attendance System 1.0 and classified as critical. Affected by this issue is the function delete_class/delete_student of the file /ajax-api.php of the component List of Classes Page. The manipulation of the argument id with the input 1337'+or+1=1;--+ leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. VDB-254858 is the identifier assigned to this vulnerability.,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,LOW,LOW,2.8,3.4,6.3,MEDIUM,CWE-89
CVE-2024-1919,2024-02-27T14:15:27.490,2024-02-29T01:43:56.607,Awaiting Analysis,A vulnerability classified as problematic was found in SourceCodester Online Job Portal 1.0. This vulnerability affects unknown code of the file /Employer/ManageWalkin.php of the component Manage Walkin Page. The manipulation of the argument Job Title leads to cross site scripting. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. VDB-254854 is the identifier assigned to this vulnerability.,NETWORK,LOW,LOW,REQUIRED,UNCHANGED,NONE,LOW,NONE,2.1,1.4,3.5,LOW,CWE-79
CVE-2023-48681,2024-02-27T17:15:10.957,2024-02-28T14:07:00.563,Awaiting Analysis,"Self cross-site scripting (XSS) vulnerability in storage nodes search field. The following products are affected: Acronis Cyber Protect 16 (Linux, Windows) before build 37391.",,,,,,,,,,,,,CWE-79
CVE-2024-22917,2024-02-27T02:15:06.537,2024-02-27T14:20:06.637,Awaiting Analysis,SQL injection vulnerability in Dynamic Lab Management System Project in PHP v.1.0 allows a remote attacker to execute arbitrary code via a crafted script.,,,,,,,,,,,,,
CVE-2023-50379,2024-02-27T09:15:36.827,2024-02-27T14:20:06.637,Awaiting Analysis,"Malicious code injection in Apache Ambari in prior to 2.7.8. Users are recommended to upgrade to version 2.7.8, which fixes this issue.

Impact:
A Cluster Operator can manipulate the request by adding a malicious code injection and gain a root over the cluster main host.

",,,,,,,,,,,,,CWE-94
CVE-2024-0551,2024-02-27T14:15:27.130,2024-02-27T14:19:41.650,Awaiting Analysis,"Enable exports of the database and associated exported information of the system via the default user role. The attacked would have to have been granted access to the system prior to the attack.

It is worth noting that the deterministic nature of the export name is lower risk as the UI for exporting would start the download at the same time, which once downloaded - deletes the export from the system.

The endpoint for exporting should simply be patched to a higher privilege level.",,,,,,,,,,,,,CWE-284
CVE-2023-51518,2024-02-27T09:15:36.983,2024-02-27T14:20:06.637,Awaiting Analysis,"Apache James prior to version 3.7.5 and 3.8.0 exposes a JMX endpoint on localhost subject to pre-authentication deserialisation of untrusted data.
Given a deserialisation gadjet, this could be leveraged as part of an exploit chain that could result in privilege escalation.
Note that by default JMX endpoint is only bound locally.

We recommend users to:
 - Upgrade to a non-vulnerable Apache James version

 - Run Apache James isolated from other processes (docker - dedicated virtual machine)
 - If possible turn off JMX

",,,,,,,,,,,,,CWE-502
CVE-2023-51747,2024-02-27T14:15:27.030,2024-02-27T15:15:07.220,Awaiting Analysis,"Apache James prior to versions 3.8.1 and 3.7.5 is vulnerable to SMTP smuggling.

A lenient behaviour in line delimiter handling might create a difference of interpretation between the sender and the receiver which can be exploited by an attacker to forge an SMTP envelop, allowing for instance to bypass SPF checks.

The patch implies enforcement of CRLF as a line delimiter as part of the DATA transaction.

We recommend James users to upgrade to non vulnerable versions.
",,,,,,,,,,,,,CWE-20
CVE-2024-1925,2024-02-27T17:15:11.590,2024-02-29T01:43:57.037,Awaiting Analysis,A vulnerability was found in Ctcms 2.1.2. It has been declared as critical. This vulnerability affects unknown code of the file ctcms/apps/controllers/admin/Upsys.php. The manipulation leads to unrestricted upload. The attack can be initiated remotely. The complexity of an attack is rather high. The exploitation appears to be difficult. The exploit has been disclosed to the public and may be used. The identifier of this vulnerability is VDB-254860.,NETWORK,HIGH,LOW,NONE,UNCHANGED,LOW,LOW,LOW,1.6,3.4,5.0,MEDIUM,CWE-434
